Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Finrat,Savings
bad,0,rent,36,34,single,no_rec,partime,44,85,0,0,325,375,86.66666667,4.541538462
bad,29,owner,60,50,widow,no_rec,fixed,35,175,6000,0,1143,1143,100,7.349081365
good,6,ignore,24,37,married,no_rec,fixed,75,466,10000,800,1678,1678,100,5.47794994
good,3,owner,48,42,married,no_rec,fixed,45,150,20000,3000,1500,2163,69.3481276,2.4
bad,1,parents,48,22,single,no_rec,partime,35,52,0,0,1200,1442,83.21775312,0.68
good,4,rent,36,35,married,no_rec,partime,52,72,0,0,350,899,38.93214683,2.057142857
good,0,owner,36,37,married,no_rec,freelance,60,162,15000,0,400,750,53.33333333,9.18
good,13,owner,36,50,married,no_rec,fixed,45,139,1800,0,715,1683,42.48366013,4.732867133
good,12,parents,60,32,married,no_rec,fixed,35,105,0,0,1400,1780,78.65168539,3
good,5,owner,60,58,married,no_rec,freelance,45,93,45000,0,1500,2090,71.77033493,1.92
good,22,owner,48,48,married,no_rec,freelance,75,642,37000,0,1000,1484,67.38544474,27.216
good,15,owner,60,56,married,yes_rec,freelance,45,155,10500,0,1250,1392,89.79885057,5.28
good,30,owner,60,53,married,no_rec,fixed,35,120,4000,0,1250,1401,89.2219843,4.08
good,3,rent,36,45,married,no_rec,freelance,61,155,10000,0,1000,1500,66.66666667,3.384
good,20,owner,48,37,separated,no_rec,fixed,35,165,8000,1000,1300,2500,52,4.430769231
good,0,parents,24,23,married,no_rec,partime,35,150,0,0,500,1175,42.55319149,5.52
bad,5,rent,60,29,married,no_rec,fixed,56,105,0,0,1350,1396,96.70487106,2.177777778
good,1,parents,60,20,single,no_rec,fixed,35,65,0,0,1000,1479,67.6132522,1.8
bad,5,owner,12,27,married,no_rec,fixed,45,86,2500,0,1000,1600,62.5,0.492
bad,3,rent,60,34,married,no_rec,freelance,45,49,0,0,1000,1625,61.53846154,0.24
good,10,rent,48,39,married,no_rec,fixed,51,163,0,0,880,1345,65.42750929,6.109090909
good,3,other,60,32,married,no_rec,freelance,35,101,0,0,1000,1731,57.7700751,3.96
good,5,owner,6,52,married,no_rec,fixed,35,122,2000,0,250,1500,16.66666667,2.088
bad,4,rent,36,34,married,no_rec,fixed,73,126,0,0,1000,1250,80,1.908
bad,3,owner,36,28,married,no_rec,partime,35,100,3000,0,1000,1851,54.02485143,2.34
bad,1,other,36,37,married,no_rec,freelance,60,27,0,0,850,1000,85,-1.397647059
good,5,owner,36,45,married,no_rec,fixed,75,167,7000,2300,400,800,50,6.21
bad,14,rent,48,33,married,no_rec,fixed,65,45,0,0,1300,1695,76.69616519,-0.738461538
good,27,owner,36,53,married,yes_rec,fixed,35,136,4000,0,350,1389,25.19798416,10.38857143
good,1,owner,48,39,married,no_rec,fixed,45,150,10500,0,1300,1392,93.3908046,3.876923077
good,24,owner,18,38,married,yes_rec,fixed,45,32,7000,90,300,400,75,-0.834
good,15,owner,24,29,married,no_rec,fixed,45,130,4000,0,400,899,44.49388209,5.1
good,20,owner,60,36,married,no_rec,fixed,45,218,5000,2500,1600,2478,64.56820016,5.55
good,31,owner,48,57,married,yes_rec,freelance,60,230,19400,1781,600,887,67.64374295,12.1752
bad,0,owner,60,24,married,no_rec,others,35,104,7000,2500,1350,1425,94.73684211,1.955555556
good,7,owner,36,36,married,no_rec,fixed,45,103,4000,0,325,1626,19.98769988,6.424615385
good,9,rent,48,23,married,no_rec,fixed,47,118,0,0,1500,1643,91.29640901,2.272
bad,0,rent,36,36,married,no_rec,partime,84,240,0,0,1050,1342,78.2414307,5.348571429
good,18,other,36,52,married,no_rec,fixed,35,120,0,0,600,1418,42.31311707,5.1
good,19,priv,60,54,married,no_rec,fixed,45,80,3500,0,1300,1534,84.74576271,1.615384615
good,2,rent,36,45,single,no_rec,fixed,45,99,0,0,350,555,63.06306306,5.554285714
good,8,owner,36,53,married,no_rec,fixed,45,254,6000,0,350,575,60.86956522,21.49714286
good,12,owner,60,27,married,no_rec,fixed,35,167,4000,0,1000,1537,65.06180872,7.92
good,16,rent,60,47,married,yes_rec,fixed,72,120,0,0,1150,1428,80.53221289,2.504347826
good,26,owner,36,44,married,no_rec,fixed,75,108,6000,0,1606,2605,61.65067179,0.739726027
good,32,owner,36,56,married,no_rec,fixed,60,152,7000,0,1000,2950,33.89830508,3.312
good,12,priv,12,41,married,no_rec,freelance,75,111,20000,0,1200,2130,56.33802817,0.36
good,1,owner,60,59,married,no_rec,others,45,228,10000,0,1150,1150,100,9.547826087
good,14,owner,48,48,married,yes_rec,fixed,60,107,5000,0,850,1801,47.19600222,2.654117647
good,7,rent,60,56,married,no_rec,fixed,55,101,0,0,790,1106,71.42857143,3.493670886
good,13,parents,36,27,single,no_rec,fixed,35,105,0,0,500,800,62.5,5.04
bad,1,parents,48,36,married,no_rec,partime,60,150,0,0,1000,1148,87.10801394,4.32
good,0,priv,60,31,married,no_rec,freelance,45,165,4500,0,1550,1954,79.32446264,4.64516129
good,5,owner,60,49,married,yes_rec,fixed,60,125,14000,0,1000,1297,77.10100231,3.9
good,30,rent,24,53,married,no_rec,freelance,69,240,25000,0,1000,2200,45.45454545,4.104
good,21,owner,48,53,married,no_rec,fixed,35,110,3000,0,1000,1674,59.73715651,3.6
good,11,owner,60,38,married,no_rec,freelance,35,122,3500,0,1000,1182,84.60236887,5.22
good,11,rent,60,50,married,no_rec,freelance,50,152,0,0,1400,1637,85.52229688,4.371428571
good,4,parents,48,21,single,no_rec,fixed,35,60,4000,0,600,1320,45.45454545,2
bad,2,rent,60,41,married,no_rec,freelance,44,90,0,0,1800,2213,81.33755084,1.533333333
good,20,owner,24,46,married,no_rec,freelance,35,40,17000,0,1000,1895,52.77044855,0.12
good,26,owner,60,54,married,no_rec,freelance,60,186,80000,0,1600,2257,70.89056269,4.725
good,20,owner,36,48,married,no_rec,fixed,60,131,3500,0,1000,2188,45.70383912,2.556
good,1,parents,24,26,single,no_rec,fixed,45,153,18500,0,500,1505,33.22259136,5.184
good,8,priv,36,33,married,no_rec,freelance,45,159,5100,0,600,1124,53.38078292,6.84
good,12,priv,48,37,married,no_rec,freelance,60,100,9000,0,1200,1995,60.15037594,1.6
good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560,51.28205128,6.975
good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560,51.28205128,6.975
bad,4,priv,60,43,married,yes_rec,fixed,45,109,0,0,1050,1530,68.62745098,3.657142857
good,2,owner,60,33,married,no_rec,fixed,60,198,4600,3500,700,760,92.10526316,8.828571429
bad,13,rent,48,28,married,yes_rec,fixed,54,190,0,0,800,1157,69.14433881,8.16
good,28,owner,24,49,married,no_rec,fixed,35,73,2700,0,400,500,80,2.28
bad,5,parents,24,28,single,yes_rec,freelance,35,32,0,0,400,640,62.5,-0.18
good,15,owner,60,32,divorced,no_rec,freelance,35,192,6000,3300,1550,1612,96.15384615,4.8
good,21,owner,36,51,married,no_rec,fixed,75,160,1500,0,900,1221,73.71007371,3.4
good,3,owner,60,28,married,yes_rec,partime,60,122,5000,1000,800,1484,53.9083558,3.9
good,2,owner,36,30,married,no_rec,freelance,35,84,4000,0,1100,1850,59.45945946,1.603636364
good,14,owner,48,51,married,no_rec,fixed,45,130,2000,0,1400,1700,82.35294118,2.914285714
good,6,priv,60,45,married,no_rec,fixed,60,169,2500,300,1250,1565,79.87220447,5.088
good,4,parents,24,40,single,no_rec,fixed,35,150,5500,600,500,1672,29.90430622,5.232
good,1,rent,60,29,married,no_rec,fixed,59,142,0,0,700,1344,52.08333333,7.114285714
good,5,priv,36,32,married,no_rec,fixed,75,101,40000,0,1400,1444,96.95290859,0.668571429
bad,2,parents,36,24,single,no_rec,fixed,35,65,0,0,895,895,100,1.206703911
good,0,owner,60,30,single,no_rec,partime,35,285,8000,0,850,1251,67.94564349,17.64705882
good,14,priv,48,42,married,no_rec,fixed,90,151,8000,6300,1000,1650,60.60606061,-0.096
bad,0,rent,48,49,married,no_rec,partime,52,72,0,0,500,950,52.63157895,1.92
bad,4,rent,60,34,single,no_rec,fixed,43,80,0,0,1500,2218,67.62849414,1.48
bad,2,owner,36,29,single,no_rec,freelance,35,71,3000,0,950,1300,73.07692308,1.364210526
bad,15,owner,48,50,married,yes_rec,freelance,60,95,148,1,4000,6146,65.0829808,0.41988
bad,11,owner,48,26,married,no_rec,fixed,35,135,3500,0,200,1871,10.68947087,24
good,25,owner,48,48,married,yes_rec,fixed,35,202,4000,0,800,1800,44.44444444,10.02
good,21,owner,36,50,divorced,no_rec,freelance,35,37,80000,0,1250,1423,87.84258609,0.0576
bad,2,owner,36,21,single,yes_rec,freelance,35,25,13000,4000,1000,1200,83.33333333,-1.8
good,20,owner,36,63,married,no_rec,freelance,35,110,6000,0,1000,1675,59.70149254,2.7
good,9,owner,60,32,married,no_rec,fixed,45,103,4500,0,1100,1293,85.07347254,3.163636364
good,15,owner,60,51,married,no_rec,fixed,60,216,5000,0,1000,1200,83.33333333,9.36
good,5,parents,60,25,single,no_rec,fixed,35,75,0,0,1200,1300,92.30769231,2
bad,1,other,60,32,married,yes_rec,partime,35,114,4000,500,1150,1661,69.23540036,3.860869565
good,14,owner,60,28,married,yes_rec,fixed,35,198,7000,900,1000,1850,54.05405405,9.24
good,9,rent,48,32,married,yes_rec,fixed,87,270,0,0,1000,1640,60.97560976,8.784
good,7,owner,12,45,widow,yes_rec,freelance,75,200,15000,0,600,1130,53.09734513,2.5
good,1,parents,24,21,single,no_rec,fixed,35,64,3000,0,700,1250,56,0.994285714
good,19,owner,24,35,married,no_rec,fixed,60,90,4000,0,200,1147,17.43679163,3.6
good,12,owner,60,27,married,no_rec,fixed,35,132,3000,1400,1400,1428,98.03921569,3.557142857
good,11,owner,60,26,married,no_rec,fixed,35,70,5000,0,1050,1273,82.48232522,2
good,1,parents,48,21,single,no_rec,partime,35,164,0,0,1400,1503,93.14703925,4.422857143
good,2,owner,24,40,married,no_rec,freelance,60,68,5000,0,680,1682,40.42806183,0.282352941
good,6,parents,48,37,married,no_rec,fixed,45,179,0,0,1000,1530,65.35947712,6.432
good,5,owner,60,35,married,no_rec,freelance,45,84,25000,0,1500,1850,81.08108108,1.56
good,25,priv,60,58,married,no_rec,fixed,35,164,5000,1000,1500,2000,75,4.76
bad,15,owner,60,50,widow,yes_rec,freelance,35,25,15000,2520,880,951,92.53417455,-2.4
good,5,parents,24,25,single,no_rec,partime,35,111,0,0,750,1125,66.66666667,2.432
good,13,owner,60,43,married,no_rec,fixed,45,123,3500,0,1600,1805,88.64265928,2.925
good,35,rent,60,52,married,no_rec,fixed,83,384,3000,3000,900,1633,55.11328843,18.06666667
good,6,parents,60,41,married,no_rec,fixed,75,217,0,0,1230,1238,99.35379645,6.926829268
good,28,owner,30,54,married,no_rec,fixed,45,234,15000,0,1250,2166,57.71006464,4.536
good,25,owner,36,50,married,no_rec,freelance,60,345,25000,3000,2300,3295,69.80273141,3.991304348
good,0,owner,60,61,married,no_rec,others,35,113,3000,0,1300,1726,75.31865585,3.6
good,20,other,48,47,married,no_rec,fixed,45,182,0,0,1200,1431,83.85744235,5.48
good,15,parents,48,30,separated,no_rec,fixed,35,126,0,0,850,1075,79.06976744,5.138823529
bad,5,owner,36,35,separated,no_rec,freelance,45,99,2000,0,750,975,76.92307692,2.592
good,3,parents,24,20,single,no_rec,fixed,35,170,2000,0,500,1624,30.78817734,6.48
good,2,owner,48,57,married,no_rec,fixed,45,184,4000,0,1000,1500,66.66666667,6.672
bad,1,owner,60,43,married,no_rec,partime,75,147,6000,2000,750,1256,59.7133758,4.16
good,10,owner,36,43,married,no_rec,fixed,60,200,6500,0,1370,1717,79.79033197,3.678832117
good,15,owner,60,29,married,no_rec,fixed,45,42,15000,4800,1500,2519,59.54743946,-2.04
bad,0,rent,60,38,married,no_rec,fixed,67,69,0,0,1200,1497,80.16032064,0.1
good,0,rent,36,25,single,no_rec,partime,44,93,0,0,800,1212,66.00660066,2.205
bad,0,owner,36,27,married,no_rec,freelance,45,69,3500,1500,600,780,76.92307692,0.54
good,4,other,48,20,single,no_rec,fixed,35,245,0,0,1126,1631,69.03740037,8.952042629
bad,1,rent,36,44,married,yes_rec,fixed,54,88,0,0,500,650,76.92307692,2.448
bad,16,owner,60,44,married,no_rec,fixed,35,150,2500,400,2000,2190,91.32420091,3.33
good,0,parents,12,22,single,no_rec,others,35,42,0,0,200,748,26.73796791,0.42
good,15,owner,48,29,married,no_rec,freelance,45,176,16200,0,1400,2475,56.56565657,4.491428571
good,15,rent,24,42,married,yes_rec,fixed,41,64,0,0,200,400,50,2.76
good,8,priv,12,31,single,yes_rec,freelance,35,277,5000,0,1700,2963,57.37428282,1.708235294
good,8,priv,60,30,married,no_rec,fixed,35,55,8000,5500,2000,2552,78.36990596,-1.05
bad,4,owner,24,22,single,no_rec,fixed,35,97,3216,0,1000,1000,100,1.488
good,11,owner,60,54,married,no_rec,fixed,45,230,15000,0,1200,1415,84.80565371,9.25
good,5,owner,12,60,married,no_rec,fixed,60,125,5000,0,400,1361,29.3901543,1.95
bad,7,rent,48,43,married,no_rec,fixed,44,92,0,0,1300,1653,78.64488808,1.772307692
good,9,rent,60,31,single,no_rec,fixed,44,87,0,0,1200,1364,87.97653959,2.15
good,12,owner,60,28,single,no_rec,fixed,35,126,15000,0,1350,1381,97.75524982,4.044444444
good,5,parents,36,29,single,no_rec,fixed,35,134,0,0,300,425,70.58823529,11.88
good,20,owner,36,49,married,no_rec,freelance,60,77,44000,0,2220,2220,100,0.275675676
good,5,parents,60,23,single,no_rec,freelance,35,85,0,0,948,1148,82.57839721,3.164556962
good,11,owner,36,40,married,no_rec,fixed,45,203,8000,4000,900,1674,53.76344086,4.72
good,1,parents,18,25,single,no_rec,partime,35,47,0,0,400,1367,29.26115582,0.54
good,20,rent,48,46,married,no_rec,fixed,98,230,0,0,650,900,72.22222222,9.747692308
good,10,owner,24,50,married,no_rec,freelance,45,102,6000,0,1000,2445,40.8997955,1.368
bad,1,parents,60,26,single,no_rec,partime,35,267,0,0,2400,2599,92.34320893,5.8
bad,3,priv,24,47,married,no_rec,fixed,60,116,4000,1500,800,1000,80,1.23
good,11,owner,60,38,married,yes_rec,fixed,60,352,5000,0,1300,1850,70.27027027,13.47692308
good,2,rent,60,36,single,no_rec,fixed,52,170,0,0,1300,1400,92.85714286,5.446153846
good,18,owner,60,35,married,no_rec,fixed,45,92,4000,0,950,1250,76,2.968421053
bad,15,priv,48,49,married,yes_rec,fixed,60,112,2000,1000,900,960,93.75,2.24
bad,2,rent,60,40,single,yes_rec,fixed,104,138,5000,300,1700,1879,90.4736562,1.094117647
good,5,parents,12,41,married,no_rec,freelance,35,134,0,0,900,1925,46.75324675,1.32
good,13,parents,36,34,single,no_rec,fixed,35,90,0,0,500,1014,49.30966469,3.96
bad,3,priv,36,53,widow,no_rec,others,105,84,2500,500,700,890,78.65168539,-1.337142857
bad,0,rent,36,27,married,no_rec,partime,42,72,0,0,700,925,75.67567568,1.542857143
bad,0,parents,36,23,single,no_rec,fixed,35,200,0,0,1100,2095,52.50596659,5.4
bad,0,other,60,27,married,no_rec,freelance,60,45,0,0,1400,1453,96.3523744,-0.642857143
bad,0,owner,48,49,married,no_rec,partime,35,136,5000,1600,900,1178,76.40067912,4.533333333
good,9,owner,60,24,married,no_rec,fixed,35,125,4000,0,1000,1174,85.17887564,5.4
good,12,owner,36,49,married,no_rec,freelance,35,78,12000,2000,1000,1200,83.33333333,0.828
good,2,other,60,23,married,no_rec,freelance,35,140,0,0,1400,1581,88.55154965,4.5
bad,6,parents,60,29,single,no_rec,freelance,35,106,3500,0,1000,1183,84.53085376,4.26
good,9,rent,48,23,married,no_rec,fixed,65,197,0,0,400,2305,17.35357918,15.84
good,22,owner,48,44,single,no_rec,fixed,35,122,5000,0,900,1500,60,4.64
bad,0,priv,60,39,married,no_rec,partime,35,85,1500,0,1270,1405,90.39145907,2.362204724
good,0,owner,60,27,single,no_rec,fixed,35,87,15000,0,1000,1034,96.71179884,3.12
bad,18,owner,18,38,married,yes_rec,freelance,60,93,20000,0,950,1350,70.37037037,0.625263158
good,10,parents,36,50,separated,no_rec,fixed,35,86,0,0,700,1473,47.52206382,2.622857143
bad,1,priv,48,63,married,no_rec,others,35,109,2000,0,500,1400,35.71428571,7.104
good,2,other,30,21,single,no_rec,fixed,35,53,5000,0,1000,1525,65.57377049,0.54
good,30,owner,48,53,married,no_rec,freelance,45,341,38000,0,1600,2120,75.47169811,8.88
good,3,parents,36,28,single,no_rec,fixed,35,91,0,0,1000,2050,48.7804878,2.016
good,15,owner,60,48,married,no_rec,fixed,45,105,3000,0,250,1092,22.89377289,14.4
good,10,other,60,50,single,no_rec,fixed,35,147,0,0,1080,1152,93.75,6.222222222
bad,1,parents,36,26,single,yes_rec,partime,35,335,0,0,600,700,85.71428571,18
bad,5,parents,48,28,married,no_rec,fixed,35,173,0,0,1600,1630,98.1595092,4.14
good,3,rent,60,24,single,no_rec,fixed,60,147,0,0,1050,1351,77.72020725,4.971428571
good,11,owner,60,28,married,no_rec,fixed,75,260,24000,0,1400,1852,75.59395248,7.928571429
bad,4,rent,36,24,married,no_rec,partime,55,100,0,0,650,725,89.65517241,2.492307692
good,12,owner,48,35,single,no_rec,fixed,45,264,25000,1700,1000,1560,64.1025641,9.696
good,4,owner,24,49,married,no_rec,fixed,45,132,15000,0,850,1338,63.52765321,2.456470588
good,1,parents,60,23,single,no_rec,fixed,35,53,80000,0,1150,1409,81.61816891,0.939130435
good,3,owner,60,51,married,no_rec,fixed,35,123,25000,0,1800,2208,81.52173913,2.933333333
good,12,priv,60,45,married,no_rec,fixed,45,292,1,0,950,997,95.28585757,15.6
bad,29,rent,60,55,married,yes_rec,fixed,45,100,0,0,1400,1530,91.50326797,2.357142857
good,3,owner,60,64,widow,no_rec,others,35,135,2500,0,650,660,98.48484848,9.230769231
good,0,owner,60,42,married,yes_rec,partime,35,90,3000,1500,1200,1438,83.44923505,2
bad,2,ignore,12,32,married,yes_rec,fixed,45,60,3000,0,1000,1800,55.55555556,0.18
good,29,owner,48,60,married,no_rec,fixed,35,152,3500,0,1050,1550,67.74193548,5.348571429
good,20,owner,24,42,married,yes_rec,freelance,60,145,10000,0,1000,1622,61.65228113,2.04
good,2,parents,60,23,single,yes_rec,fixed,35,80,0,0,1570,1671,93.95571514,1.719745223
good,22,owner,48,53,married,no_rec,fixed,35,110,5000,0,1500,1683,89.12655971,2.4
good,14,parents,36,30,married,no_rec,fixed,35,172,0,0,1100,1505,73.089701,4.483636364
good,5,other,24,33,married,no_rec,fixed,60,115,0,0,400,1600,25,3.3
good,8,owner,36,37,married,yes_rec,fixed,75,190,20000,0,1000,2105,47.50593824,4.14
good,5,owner,60,26,married,no_rec,fixed,35,56,6000,0,1100,1151,95.56907037,1.145454545
good,23,owner,48,45,married,no_rec,fixed,90,298,10000,3500,500,1111,45.00450045,16.608
good,1,owner,60,28,married,yes_rec,fixed,35,72,6000,0,1150,2100,54.76190476,1.930434783
bad,0,rent,12,23,married,no_rec,partime,43,80,0,0,200,1200,16.66666667,2.22
good,40,owner,36,59,married,no_rec,freelance,35,184,17000,3000,500,1571,31.82686187,8.568
good,6,owner,60,22,single,no_rec,fixed,45,233,10000,0,850,1014,83.82642998,13.27058824
good,1,parents,60,33,married,no_rec,fixed,60,355,12000,0,1900,2150,88.37209302,9.315789474
good,3,parents,48,25,single,no_rec,fixed,35,32,0,0,700,1114,62.83662478,-0.205714286
bad,0,parents,60,22,single,no_rec,partime,35,49,0,0,1250,1316,94.98480243,0.672
good,8,owner,36,25,married,no_rec,fixed,35,185,3000,0,1600,2202,72.66121708,3.375
good,2,rent,60,28,single,no_rec,fixed,47,115,0,0,1000,1015,98.52216749,4.08
good,1,parents,60,21,single,yes_rec,freelance,35,73,0,0,800,899,88.98776418,2.85
bad,0,owner,48,42,separated,yes_rec,fixed,60,119,15000,0,800,800,100,3.54
bad,3,priv,60,35,married,yes_rec,fixed,45,219,1000,0,1000,1232,81.16883117,10.44
good,14,owner,48,44,married,no_rec,fixed,60,105,3000,0,500,1745,28.65329513,4.32
bad,8,rent,60,58,married,no_rec,fixed,35,267,0,0,1700,2136,79.58801498,8.188235294
good,6,rent,60,23,married,no_rec,fixed,48,134,0,0,1000,1064,93.98496241,5.16
bad,0,owner,60,41,married,no_rec,partime,45,40,4500,80,800,825,96.96969697,-0.435
good,3,other,60,27,single,no_rec,fixed,35,184,4700,700,1400,1640,85.36585366,6.085714286
good,1,parents,60,20,married,no_rec,partime,35,90,0,0,1370,1499,91.39426284,2.408759124
bad,7,rent,60,22,married,no_rec,partime,47,119,0,0,1040,1200,86.66666667,4.153846154
good,2,priv,60,21,single,no_rec,freelance,35,170,4000,0,1000,1522,65.70302234,8.1
good,19,priv,60,55,married,no_rec,fixed,45,118,4000,0,1300,1661,78.26610476,3.369230769
good,0,parents,12,24,single,no_rec,freelance,35,85,0,0,240,240,100,2.5
good,1,parents,36,23,single,no_rec,fixed,35,95,0,0,1000,1639,61.01281269,2.16
good,4,rent,48,33,married,no_rec,fixed,58,133,0,0,1500,1784,84.08071749,2.4
good,4,parents,30,30,single,no_rec,fixed,35,81,0,0,600,775,77.41935484,2.3
good,2,priv,60,35,married,no_rec,fixed,35,190,9900,2000,700,782,89.5140665,11.57142857
good,20,owner,60,54,married,no_rec,fixed,60,191,5000,0,600,1400,42.85714286,13.1
good,1,other,24,46,married,no_rec,partime,45,70,2500,0,390,590,66.10169492,1.538461538
good,10,rent,48,53,married,no_rec,fixed,48,127,0,0,500,1000,50,7.584
bad,4,rent,60,58,married,yes_rec,freelance,60,84,0,0,900,2906,30.97040606,1.6
good,3,owner,60,41,married,no_rec,freelance,60,142,14000,0,1889,1889,100,2.604552673
good,15,owner,60,41,married,no_rec,fixed,35,125,10000,0,1000,1040,96.15384615,5.4
good,5,rent,48,26,separated,no_rec,fixed,53,178,0,0,1200,2279,52.6546731,5
good,26,owner,48,49,married,no_rec,fixed,60,240,2000,0,1750,2047,85.49096238,4.937142857
good,6,owner,36,23,married,no_rec,fixed,45,125,3500,1500,650,1158,56.13126079,3.6
good,8,rent,54,29,married,no_rec,fixed,43,80,0,0,1000,1241,80.58017728,1.998
bad,15,owner,48,53,married,no_rec,freelance,45,200,15000,3500,1650,2000,82.5,3.490909091
good,1,parents,12,21,single,no_rec,others,35,94,0,0,800,1428,56.02240896,0.885
good,7,owner,36,25,married,no_rec,fixed,35,70,3000,750,650,700,92.85714286,1.523076923
bad,10,rent,60,38,married,yes_rec,freelance,60,110,8000,0,2200,2387,92.16589862,1.363636364
good,19,owner,36,47,married,no_rec,fixed,35,110,12000,1600,1400,1883,74.34944238,1.517142857
good,7,owner,60,26,married,no_rec,fixed,35,132,5000,2400,650,900,72.22222222,6.738461538
good,10,priv,36,41,married,no_rec,fixed,45,168,11500,4000,250,500,50,11.952
good,20,parents,36,38,married,yes_rec,freelance,60,64,25000,0,1500,1650,90.90909091,0.096
